episode_dir,hdf5_name,instruction_name,num_frames,is_dirty
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_238.hdf5,instructions/episode_238.json,453,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_239.hdf5,instructions/episode_239.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_240.hdf5,instructions/episode_240.json,477,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_241.hdf5,instructions/episode_241.json,479,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_242.hdf5,instructions/episode_242.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_243.hdf5,instructions/episode_243.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_244.hdf5,instructions/episode_244.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_245.hdf5,instructions/episode_245.json,450,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_246.hdf5,instructions/episode_246.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_247.hdf5,instructions/episode_247.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_248.hdf5,instructions/episode_248.json,474,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_249.hdf5,instructions/episode_249.json,459,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_250.hdf5,instructions/episode_250.json,468,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_251.hdf5,instructions/episode_251.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_252.hdf5,instructions/episode_252.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_253.hdf5,instructions/episode_253.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_254.hdf5,instructions/episode_254.json,441,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_255.hdf5,instructions/episode_255.json,437,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_256.hdf5,instructions/episode_256.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_257.hdf5,instructions/episode_257.json,459,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_258.hdf5,instructions/episode_258.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_259.hdf5,instructions/episode_259.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_260.hdf5,instructions/episode_260.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_261.hdf5,instructions/episode_261.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_262.hdf5,instructions/episode_262.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_263.hdf5,instructions/episode_263.json,453,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_264.hdf5,instructions/episode_264.json,447,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_265.hdf5,instructions/episode_265.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_266.hdf5,instructions/episode_266.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_267.hdf5,instructions/episode_267.json,464,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_268.hdf5,instructions/episode_268.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_269.hdf5,instructions/episode_269.json,473,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_270.hdf5,instructions/episode_270.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_271.hdf5,instructions/episode_271.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_272.hdf5,instructions/episode_272.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_273.hdf5,instructions/episode_273.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_274.hdf5,instructions/episode_274.json,435,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_275.hdf5,instructions/episode_275.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_276.hdf5,instructions/episode_276.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_277.hdf5,instructions/episode_277.json,428,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_278.hdf5,instructions/episode_278.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_279.hdf5,instructions/episode_279.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_280.hdf5,instructions/episode_280.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_281.hdf5,instructions/episode_281.json,438,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_282.hdf5,instructions/episode_282.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_283.hdf5,instructions/episode_283.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_284.hdf5,instructions/episode_284.json,449,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_285.hdf5,instructions/episode_285.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_286.hdf5,instructions/episode_286.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_287.hdf5,instructions/episode_287.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_288.hdf5,instructions/episode_288.json,440,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_289.hdf5,instructions/episode_289.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_290.hdf5,instructions/episode_290.json,448,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_291.hdf5,instructions/episode_291.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_292.hdf5,instructions/episode_292.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_293.hdf5,instructions/episode_293.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_294.hdf5,instructions/episode_294.json,459,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_295.hdf5,instructions/episode_295.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_296.hdf5,instructions/episode_296.json,444,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_297.hdf5,instructions/episode_297.json,445,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_298.hdf5,instructions/episode_298.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_299.hdf5,instructions/episode_299.json,468,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_300.hdf5,instructions/episode_300.json,453,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_301.hdf5,instructions/episode_301.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_302.hdf5,instructions/episode_302.json,443,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_303.hdf5,instructions/episode_303.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_304.hdf5,instructions/episode_304.json,451,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_305.hdf5,instructions/episode_305.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_306.hdf5,instructions/episode_306.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_307.hdf5,instructions/episode_307.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_308.hdf5,instructions/episode_308.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_309.hdf5,instructions/episode_309.json,475,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_310.hdf5,instructions/episode_310.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_311.hdf5,instructions/episode_311.json,444,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_312.hdf5,instructions/episode_312.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_313.hdf5,instructions/episode_313.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_314.hdf5,instructions/episode_314.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_315.hdf5,instructions/episode_315.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_316.hdf5,instructions/episode_316.json,445,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_317.hdf5,instructions/episode_317.json,496,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_318.hdf5,instructions/episode_318.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_319.hdf5,instructions/episode_319.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_320.hdf5,instructions/episode_320.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_321.hdf5,instructions/episode_321.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_322.hdf5,instructions/episode_322.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_323.hdf5,instructions/episode_323.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_324.hdf5,instructions/episode_324.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_325.hdf5,instructions/episode_325.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_326.hdf5,instructions/episode_326.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_327.hdf5,instructions/episode_327.json,451,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_328.hdf5,instructions/episode_328.json,446,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_329.hdf5,instructions/episode_329.json,446,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_330.hdf5,instructions/episode_330.json,468,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_331.hdf5,instructions/episode_331.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_332.hdf5,instructions/episode_332.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_333.hdf5,instructions/episode_333.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_334.hdf5,instructions/episode_334.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_335.hdf5,instructions/episode_335.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_336.hdf5,instructions/episode_336.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_337.hdf5,instructions/episode_337.json,447,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_338.hdf5,instructions/episode_338.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_339.hdf5,instructions/episode_339.json,458,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_340.hdf5,instructions/episode_340.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_341.hdf5,instructions/episode_341.json,475,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_342.hdf5,instructions/episode_342.json,442,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_343.hdf5,instructions/episode_343.json,446,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_344.hdf5,instructions/episode_344.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_345.hdf5,instructions/episode_345.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_346.hdf5,instructions/episode_346.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_347.hdf5,instructions/episode_347.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_348.hdf5,instructions/episode_348.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_349.hdf5,instructions/episode_349.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_350.hdf5,instructions/episode_350.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_351.hdf5,instructions/episode_351.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_352.hdf5,instructions/episode_352.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_353.hdf5,instructions/episode_353.json,453,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_354.hdf5,instructions/episode_354.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_355.hdf5,instructions/episode_355.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_356.hdf5,instructions/episode_356.json,464,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_357.hdf5,instructions/episode_357.json,446,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_358.hdf5,instructions/episode_358.json,450,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_359.hdf5,instructions/episode_359.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_360.hdf5,instructions/episode_360.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_361.hdf5,instructions/episode_361.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_362.hdf5,instructions/episode_362.json,482,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_363.hdf5,instructions/episode_363.json,441,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_364.hdf5,instructions/episode_364.json,440,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_365.hdf5,instructions/episode_365.json,446,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_366.hdf5,instructions/episode_366.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_367.hdf5,instructions/episode_367.json,453,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_368.hdf5,instructions/episode_368.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_369.hdf5,instructions/episode_369.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_370.hdf5,instructions/episode_370.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_371.hdf5,instructions/episode_371.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_372.hdf5,instructions/episode_372.json,432,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_373.hdf5,instructions/episode_373.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_374.hdf5,instructions/episode_374.json,464,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_375.hdf5,instructions/episode_375.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_376.hdf5,instructions/episode_376.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_377.hdf5,instructions/episode_377.json,440,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_378.hdf5,instructions/episode_378.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_379.hdf5,instructions/episode_379.json,458,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_380.hdf5,instructions/episode_380.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_381.hdf5,instructions/episode_381.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_382.hdf5,instructions/episode_382.json,474,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_383.hdf5,instructions/episode_383.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_384.hdf5,instructions/episode_384.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_385.hdf5,instructions/episode_385.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_386.hdf5,instructions/episode_386.json,491,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_387.hdf5,instructions/episode_387.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_388.hdf5,instructions/episode_388.json,451,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_389.hdf5,instructions/episode_389.json,442,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_390.hdf5,instructions/episode_390.json,474,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_391.hdf5,instructions/episode_391.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_392.hdf5,instructions/episode_392.json,454,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_393.hdf5,instructions/episode_393.json,445,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_394.hdf5,instructions/episode_394.json,433,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_395.hdf5,instructions/episode_395.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_396.hdf5,instructions/episode_396.json,475,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_397.hdf5,instructions/episode_397.json,449,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_398.hdf5,instructions/episode_398.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_399.hdf5,instructions/episode_399.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_400.hdf5,instructions/episode_400.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_401.hdf5,instructions/episode_401.json,442,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_402.hdf5,instructions/episode_402.json,479,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_403.hdf5,instructions/episode_403.json,432,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_404.hdf5,instructions/episode_404.json,468,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_405.hdf5,instructions/episode_405.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_406.hdf5,instructions/episode_406.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_407.hdf5,instructions/episode_407.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_408.hdf5,instructions/episode_408.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_409.hdf5,instructions/episode_409.json,478,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_410.hdf5,instructions/episode_410.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_411.hdf5,instructions/episode_411.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_412.hdf5,instructions/episode_412.json,437,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_413.hdf5,instructions/episode_413.json,479,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_414.hdf5,instructions/episode_414.json,446,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_415.hdf5,instructions/episode_415.json,458,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_416.hdf5,instructions/episode_416.json,462,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_417.hdf5,instructions/episode_417.json,437,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_418.hdf5,instructions/episode_418.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_419.hdf5,instructions/episode_419.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_420.hdf5,instructions/episode_420.json,467,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_421.hdf5,instructions/episode_421.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_422.hdf5,instructions/episode_422.json,437,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_423.hdf5,instructions/episode_423.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_424.hdf5,instructions/episode_424.json,441,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_425.hdf5,instructions/episode_425.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_426.hdf5,instructions/episode_426.json,474,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_427.hdf5,instructions/episode_427.json,459,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_428.hdf5,instructions/episode_428.json,442,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_429.hdf5,instructions/episode_429.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_430.hdf5,instructions/episode_430.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_431.hdf5,instructions/episode_431.json,450,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_432.hdf5,instructions/episode_432.json,434,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_433.hdf5,instructions/episode_433.json,473,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_434.hdf5,instructions/episode_434.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_435.hdf5,instructions/episode_435.json,468,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_436.hdf5,instructions/episode_436.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_437.hdf5,instructions/episode_437.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_438.hdf5,instructions/episode_438.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_439.hdf5,instructions/episode_439.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_440.hdf5,instructions/episode_440.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_441.hdf5,instructions/episode_441.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_442.hdf5,instructions/episode_442.json,443,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_443.hdf5,instructions/episode_443.json,451,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_444.hdf5,instructions/episode_444.json,443,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_445.hdf5,instructions/episode_445.json,461,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_446.hdf5,instructions/episode_446.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_447.hdf5,instructions/episode_447.json,443,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_448.hdf5,instructions/episode_448.json,488,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_449.hdf5,instructions/episode_449.json,440,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_450.hdf5,instructions/episode_450.json,441,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_451.hdf5,instructions/episode_451.json,456,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_452.hdf5,instructions/episode_452.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_453.hdf5,instructions/episode_453.json,443,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_454.hdf5,instructions/episode_454.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_455.hdf5,instructions/episode_455.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_456.hdf5,instructions/episode_456.json,475,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_457.hdf5,instructions/episode_457.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_458.hdf5,instructions/episode_458.json,475,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_459.hdf5,instructions/episode_459.json,459,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_460.hdf5,instructions/episode_460.json,464,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_461.hdf5,instructions/episode_461.json,468,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_462.hdf5,instructions/episode_462.json,464,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_463.hdf5,instructions/episode_463.json,469,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_464.hdf5,instructions/episode_464.json,447,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_465.hdf5,instructions/episode_465.json,471,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_466.hdf5,instructions/episode_466.json,433,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_467.hdf5,instructions/episode_467.json,451,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_468.hdf5,instructions/episode_468.json,448,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_469.hdf5,instructions/episode_469.json,452,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_470.hdf5,instructions/episode_470.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_471.hdf5,instructions/episode_471.json,475,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_472.hdf5,instructions/episode_472.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_473.hdf5,instructions/episode_473.json,481,1
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_474.hdf5,instructions/episode_474.json,444,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_475.hdf5,instructions/episode_475.json,450,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_476.hdf5,instructions/episode_476.json,458,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_477.hdf5,instructions/episode_477.json,476,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_478.hdf5,instructions/episode_478.json,473,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_479.hdf5,instructions/episode_479.json,438,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_480.hdf5,instructions/episode_480.json,473,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_481.hdf5,instructions/episode_481.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_482.hdf5,instructions/episode_482.json,449,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_483.hdf5,instructions/episode_483.json,457,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_484.hdf5,instructions/episode_484.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_485.hdf5,instructions/episode_485.json,470,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_486.hdf5,instructions/episode_486.json,440,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_487.hdf5,instructions/episode_487.json,441,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_488.hdf5,instructions/episode_488.json,465,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_489.hdf5,instructions/episode_489.json,445,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_490.hdf5,instructions/episode_490.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_491.hdf5,instructions/episode_491.json,463,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_492.hdf5,instructions/episode_492.json,453,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_493.hdf5,instructions/episode_493.json,466,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_494.hdf5,instructions/episode_494.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_495.hdf5,instructions/episode_495.json,460,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_496.hdf5,instructions/episode_496.json,472,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_497.hdf5,instructions/episode_497.json,455,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_498.hdf5,instructions/episode_498.json,444,0
blocks_ranking_size/aloha-agilex_randomized_500,data/episode_499.hdf5,instructions/episode_499.json,448,0
click_alarmclock/aloha-agilex_clean_50,data/episode_0.hdf5,instructions/episode_0.json,76,0
click_alarmclock/aloha-agilex_clean_50,data/episode_1.hdf5,instructions/episode_1.json,96,1
click_alarmclock/aloha-agilex_clean_50,data/episode_2.hdf5,instructions/episode_2.json,83,0
click_alarmclock/aloha-agilex_clean_50,data/episode_3.hdf5,instructions/episode_3.json,89,0
click_alarmclock/aloha-agilex_clean_50,data/episode_4.hdf5,instructions/episode_4.json,77,0
click_alarmclock/aloha-agilex_clean_50,data/episode_5.hdf5,instructions/episode_5.json,82,0
click_alarmclock/aloha-agilex_clean_50,data/episode_6.hdf5,instructions/episode_6.json,85,0
click_alarmclock/aloha-agilex_clean_50,data/episode_7.hdf5,instructions/episode_7.json,78,0
click_alarmclock/aloha-agilex_clean_50,data/episode_8.hdf5,instructions/episode_8.json,92,0
click_alarmclock/aloha-agilex_clean_50,data/episode_9.hdf5,instructions/episode_9.json,82,0
click_alarmclock/aloha-agilex_clean_50,data/episode_10.hdf5,instructions/episode_10.json,97,1
click_alarmclock/aloha-agilex_clean_50,data/episode_11.hdf5,instructions/episode_11.json,78,0
